Asiakas: Stenvalvet 235 Bjuv Bjuv AB (800060),Unnamed: 1,Unnamed: 2
9.1.2021 3.00,0.108,0
9.1.2021 4.00,0.108,0
9.1.2021 5.00,0.108,0
9.1.2021 6.00,0.108,0
9.1.2021 7.00,0.108,0
9.1.2021 8.00,0.108,0
9.1.2021 9.00,0.108,0
9.1.2021 10.00,0.108,0
9.1.2021 11.00,0.108,0
9.1.2021 12.00,0.108,0
9.1.2021 13.00,0.108,0
9.1.2021 14.00,0.108,0
9.1.2021 15.00,0.108,0
9.1.2021 16.00,0.108,0
9.1.2021 17.00,0.108,0
9.1.2021 18.00,0.108,0
9.1.2021 19.00,0.108,0
9.1.2021 20.00,0.108,0
9.1.2021 21.00,0.108,0
9.1.2021 22.00,0.108,0
9.1.2021 23.00,0.108,0
10.1.2021 0.00,0.108,0
10.1.2021 1.00,0.104,0
10.1.2021 2.00,0.104,0
10.1.2021 3.00,0.104,0
10.1.2021 4.00,0.104,0
10.1.2021 5.00,0.104,0
10.1.2021 6.00,0.104,0
10.1.2021 7.00,0.104,0
10.1.2021 8.00,0.104,0
10.1.2021 9.00,0.104,0
10.1.2021 10.00,0.104,0
10.1.2021 11.00,0.104,0
10.1.2021 12.00,0.104,0
10.1.2021 13.00,0.104,0
10.1.2021 14.00,0.104,0
10.1.2021 15.00,0.104,0
10.1.2021 16.00,0.104,0
10.1.2021 17.00,0.104,0
10.1.2021 18.00,0.104,0
10.1.2021 19.00,0.104,0
10.1.2021 20.00,0.104,0
10.1.2021 21.00,0.104,0
10.1.2021 22.00,0.104,0
10.1.2021 23.00,0.104,0
11.1.2021 0.00,0.104,0
11.1.2021 1.00,0.117,0
11.1.2021 2.00,0.117,0
11.1.2021 3.00,0.117,0
11.1.2021 4.00,0.117,0
11.1.2021 5.00,0.117,0
11.1.2021 6.00,0.117,0
11.1.2021 7.00,0.117,0
11.1.2021 8.00,0.117,0
11.1.2021 9.00,0.117,0
11.1.2021 10.00,0.117,0
11.1.2021 11.00,0.117,0
11.1.2021 12.00,0.117,0
11.1.2021 13.00,0.117,0
11.1.2021 14.00,0.117,0
11.1.2021 15.00,0.117,0
11.1.2021 16.00,0.117,0
11.1.2021 17.00,0.117,0
11.1.2021 18.00,0.117,0
11.1.2021 19.00,0.117,0
11.1.2021 20.00,0.117,0
11.1.2021 21.00,0.117,0
11.1.2021 22.00,0.117,0
11.1.2021 23.00,0.117,0
12.1.2021 0.00,0.117,0
12.1.2021 1.00,0.125,0
12.1.2021 2.00,0.125,0
12.1.2021 3.00,0.125,0
12.1.2021 4.00,0.125,0
12.1.2021 5.00,0.125,0
12.1.2021 6.00,0.125,0
12.1.2021 7.00,0.125,0
12.1.2021 8.00,0.125,0
12.1.2021 9.00,0.125,0
12.1.2021 10.00,0.125,0
12.1.2021 11.00,0.125,0
12.1.2021 12.00,0.125,0
12.1.2021 13.00,0.125,0
12.1.2021 14.00,0.125,0
12.1.2021 15.00,0.125,0
12.1.2021 16.00,0.125,0
12.1.2021 17.00,0.125,0
12.1.2021 18.00,0.125,0
12.1.2021 19.00,0.125,0
12.1.2021 20.00,0.125,0
12.1.2021 21.00,0.125,0
12.1.2021 22.00,0.125,0
12.1.2021 23.00,0.125,0
13.1.2021 0.00,0.125,0
13.1.2021 1.00,0.125,0
13.1.2021 2.00,0.125,0
13.1.2021 3.00,0.125,0
13.1.2021 4.00,0.125,0
13.1.2021 5.00,0.125,0
13.1.2021 6.00,0.125,0
13.1.2021 7.00,0.125,0
13.1.2021 8.00,0.125,0
13.1.2021 9.00,0.125,0
13.1.2021 10.00,0.125,0
13.1.2021 11.00,0.125,0
13.1.2021 12.00,0.125,0
13.1.2021 13.00,0.125,0
13.1.2021 14.00,0.125,0
13.1.2021 15.00,0.125,0
13.1.2021 16.00,0.125,0
13.1.2021 17.00,0.125,0
13.1.2021 18.00,0.125,0
13.1.2021 19.00,0.125,0
13.1.2021 20.00,0.125,0
13.1.2021 21.00,0.125,0
13.1.2021 22.00,0.125,0
13.1.2021 23.00,0.125,0
14.1.2021 0.00,0.125,0
14.1.2021 1.00,0.142,0
14.1.2021 2.00,0.142,0
14.1.2021 3.00,0.142,0
14.1.2021 4.00,0.142,0
14.1.2021 5.00,0.142,0
14.1.2021 6.00,0.142,0
14.1.2021 7.00,0.142,0
14.1.2021 8.00,0.142,0
14.1.2021 9.00,0.142,0
14.1.2021 10.00,0.142,0
14.1.2021 11.00,0.142,0
14.1.2021 12.00,0.142,0
14.1.2021 13.00,0.142,0
14.1.2021 14.00,0.142,0
14.1.2021 15.00,0.142,0
14.1.2021 16.00,0.142,0
14.1.2021 17.00,0.142,0
14.1.2021 18.00,0.142,0
14.1.2021 19.00,0.142,0
14.1.2021 20.00,0.142,0
14.1.2021 21.00,0.142,0
14.1.2021 22.00,0.142,0
14.1.2021 23.00,0.142,0
15.1.2021 0.00,0.142,0
15.1.2021 1.00,0.171,0
15.1.2021 2.00,0.171,0
15.1.2021 3.00,0.171,0
15.1.2021 4.00,0.171,0
15.1.2021 5.00,0.171,0
15.1.2021 6.00,0.171,0
15.1.2021 7.00,0.171,0
15.1.2021 8.00,0.171,0
15.1.2021 9.00,0.171,0
15.1.2021 10.00,0.171,0
15.1.2021 11.00,0.171,0
15.1.2021 12.00,0.171,0
15.1.2021 13.00,0.171,0
15.1.2021 14.00,0.171,0
15.1.2021 15.00,0.171,0
15.1.2021 16.00,0.171,0
15.1.2021 17.00,0.171,0
15.1.2021 18.00,0.171,0
15.1.2021 19.00,0.171,0
15.1.2021 20.00,0.171,0
15.1.2021 21.00,0.171,0
15.1.2021 22.00,0.171,0
15.1.2021 23.00,0.171,0
16.1.2021 0.00,0.171,0
16.1.2021 1.00,0.142,0
16.1.2021 2.00,0.142,0
16.1.2021 3.00,0.142,0
16.1.2021 4.00,0.142,0
16.1.2021 5.00,0.142,0
16.1.2021 6.00,0.142,0
16.1.2021 7.00,0.142,0
16.1.2021 8.00,0.142,0
16.1.2021 9.00,0.142,0
16.1.2021 10.00,0.142,0
16.1.2021 11.00,0.142,0
16.1.2021 12.00,0.142,0
16.1.2021 13.00,0.142,0
16.1.2021 14.00,0.142,0
16.1.2021 15.00,0.142,0
16.1.2021 16.00,0.142,0
16.1.2021 17.00,0.142,0
16.1.2021 18.00,0.142,0
16.1.2021 19.00,0.142,0
16.1.2021 20.00,0.142,0
16.1.2021 21.00,0.142,0
16.1.2021 22.00,0.142,0
16.1.2021 23.00,0.142,0
17.1.2021 0.00,0.142,0
17.1.2021 1.00,0.126,0
17.1.2021 2.00,0.126,0
17.1.2021 3.00,0.126,0
17.1.2021 4.00,0.126,0
17.1.2021 5.00,0.126,0
17.1.2021 6.00,0.126,0
17.1.2021 7.00,0.126,0
17.1.2021 8.00,0.126,0
17.1.2021 9.00,0.126,0
17.1.2021 10.00,0.126,0
17.1.2021 11.00,0.126,0
17.1.2021 12.00,0.126,0
17.1.2021 13.00,0.126,0
17.1.2021 14.00,0.126,0
17.1.2021 15.00,0.126,0
17.1.2021 16.00,0.126,0
17.1.2021 17.00,0.126,0
17.1.2021 18.00,0.126,0
17.1.2021 19.00,0.126,0
17.1.2021 20.00,0.126,0
17.1.2021 21.00,0.126,0
17.1.2021 22.00,0.126,0
17.1.2021 23.00,0.126,0
18.1.2021 0.00,0.136,0
18.1.2021 1.00,0.136,0
18.1.2021 2.00,0.136,0
18.1.2021 3.00,0.136,0
18.1.2021 4.00,0.136,0
18.1.2021 5.00,0.136,0
18.1.2021 6.00,0.136,0
18.1.2021 7.00,0.136,0
18.1.2021 8.00,0.136,0
18.1.2021 9.00,0.136,0
18.1.2021 10.00,0.136,0
18.1.2021 11.00,0.136,0
18.1.2021 12.00,0.136,0
18.1.2021 13.00,0.136,0
18.1.2021 14.00,0.136,0
18.1.2021 15.00,0.136,0
18.1.2021 16.00,0.136,0
18.1.2021 17.00,0.136,0
18.1.2021 18.00,0.136,0
18.1.2021 19.00,0.136,0
18.1.2021 20.00,0.136,0
18.1.2021 21.00,0.136,0
18.1.2021 22.00,0.136,0
18.1.2021 23.00,0.136,0
19.1.2021 0.00,0.136,0
19.1.2021 1.00,0.125,0
19.1.2021 2.00,0.125,0
19.1.2021 3.00,0.125,0
19.1.2021 4.00,0.125,0
19.1.2021 5.00,0.125,0
19.1.2021 6.00,0.125,0
19.1.2021 7.00,0.125,0
19.1.2021 8.00,0.125,0
19.1.2021 9.00,0.125,0
19.1.2021 10.00,0.125,0
19.1.2021 11.00,0.125,0
19.1.2021 12.00,0.125,0
19.1.2021 13.00,0.125,0
19.1.2021 14.00,0.125,0
19.1.2021 15.00,0.125,0
19.1.2021 16.00,0.125,0
19.1.2021 17.00,0.125,0
19.1.2021 18.00,0.125,0
19.1.2021 19.00,0.125,0
19.1.2021 20.00,0.125,0
19.1.2021 21.00,0.125,0
19.1.2021 22.00,0.125,0
19.1.2021 23.00,0.125,0
20.1.2021 0.00,0.125,0
20.1.2021 1.00,0.113,0
20.1.2021 2.00,0.113,0
20.1.2021 3.00,0.113,0
20.1.2021 4.00,0.113,0
20.1.2021 5.00,0.113,0
20.1.2021 6.00,0.113,0
20.1.2021 7.00,0.113,0
20.1.2021 8.00,0.113,0
20.1.2021 9.00,0.113,0
20.1.2021 10.00,0.113,0
20.1.2021 11.00,0.113,0
20.1.2021 12.00,0.113,0
20.1.2021 13.00,0.113,0
20.1.2021 14.00,0.113,0
20.1.2021 15.00,0.113,0
20.1.2021 16.00,0.113,0
20.1.2021 17.00,0.113,0
20.1.2021 18.00,0.113,0
20.1.2021 19.00,0.113,0
20.1.2021 20.00,0.113,0
20.1.2021 21.00,0.113,0
20.1.2021 22.00,0.113,0
20.1.2021 23.00,0.113,0
21.1.2021 0.00,0.113,0
21.1.2021 1.00,0.104,0
21.1.2021 2.00,0.104,0
21.1.2021 3.00,0.104,0
21.1.2021 4.00,0.104,0
21.1.2021 5.00,0.104,0
21.1.2021 6.00,0.104,0
21.1.2021 7.00,0.104,0
21.1.2021 8.00,0.104,0
21.1.2021 9.00,0.104,0
21.1.2021 10.00,0.104,0
21.1.2021 11.00,0.104,0
21.1.2021 12.00,0.104,0
21.1.2021 13.00,0.104,0
21.1.2021 14.00,0.104,0
21.1.2021 15.00,0.104,0
21.1.2021 16.00,0.104,0
21.1.2021 17.00,0.104,0
21.1.2021 18.00,0.104,0
21.1.2021 19.00,0.104,0
21.1.2021 20.00,0.104,0
21.1.2021 21.00,0.104,0
21.1.2021 22.00,0.104,0
21.1.2021 23.00,0.104,0
22.1.2021 0.00,0.104,0
22.1.2021 1.00,0.108,0
22.1.2021 2.00,0.108,0
22.1.2021 3.00,0.108,0
22.1.2021 4.00,0.108,0
22.1.2021 5.00,0.108,0
22.1.2021 6.00,0.108,0
22.1.2021 7.00,0.108,0
22.1.2021 8.00,0.108,0
22.1.2021 9.00,0.108,0
22.1.2021 10.00,0.108,0
22.1.2021 11.00,0.108,0
22.1.2021 12.00,0.108,0
22.1.2021 13.00,0.108,0
22.1.2021 14.00,0.108,0
22.1.2021 15.00,0.108,0
22.1.2021 16.00,0.108,0
22.1.2021 17.00,0.108,0
22.1.2021 18.00,0.108,0
22.1.2021 19.00,0.108,0
22.1.2021 20.00,0.108,0
22.1.2021 21.00,0.108,0
22.1.2021 22.00,0.108,0
22.1.2021 23.00,0.108,0
23.1.2021 0.00,0.108,0
23.1.2021 1.00,0.1,0
23.1.2021 2.00,0.1,0
23.1.2021 3.00,0.1,0
23.1.2021 4.00,0.1,0
23.1.2021 5.00,0.1,0
23.1.2021 6.00,0.1,0
23.1.2021 7.00,0.1,0
23.1.2021 8.00,0.1,0
23.1.2021 9.00,0.1,0
23.1.2021 10.00,0.1,0
23.1.2021 11.00,0.1,0
23.1.2021 12.00,0.1,0
23.1.2021 13.00,0.1,0
23.1.2021 14.00,0.1,0
23.1.2021 15.00,0.1,0
23.1.2021 16.00,0.1,0
23.1.2021 17.00,0.1,0
23.1.2021 18.00,0.1,0
23.1.2021 19.00,0.1,0
23.1.2021 20.00,0.1,0
23.1.2021 21.00,0.1,0
23.1.2021 22.00,0.1,0
23.1.2021 23.00,0.1,0
24.1.2021 0.00,0.1,0
24.1.2021 1.00,0.1,0
24.1.2021 2.00,0.1,0
24.1.2021 3.00,0.1,0
24.1.2021 4.00,0.1,0
24.1.2021 5.00,0.1,0
24.1.2021 6.00,0.1,0
24.1.2021 7.00,0.1,0
24.1.2021 8.00,0.1,0
24.1.2021 9.00,0.1,0
24.1.2021 10.00,0.1,0
24.1.2021 11.00,0.1,0
24.1.2021 12.00,0.1,0
24.1.2021 13.00,0.1,0
24.1.2021 14.00,0.1,0
24.1.2021 15.00,0.1,0
24.1.2021 16.00,0.1,0
24.1.2021 17.00,0.1,0
24.1.2021 18.00,0.1,0
24.1.2021 19.00,0.1,0
24.1.2021 20.00,0.1,0
24.1.2021 21.00,0.1,0
24.1.2021 22.00,0.1,0
24.1.2021 23.00,0.1,0
25.1.2021 0.00,0.1,0
25.1.2021 1.00,0.125,0
25.1.2021 2.00,0.125,0
25.1.2021 3.00,0.125,0
25.1.2021 4.00,0.125,0
25.1.2021 5.00,0.125,0
25.1.2021 6.00,0.125,0
25.1.2021 7.00,0.125,0
25.1.2021 8.00,0.125,0
25.1.2021 9.00,0.125,0
25.1.2021 10.00,0.125,0
25.1.2021 11.00,0.125,0
25.1.2021 12.00,0.125,0
25.1.2021 13.00,0.125,0
25.1.2021 14.00,0.125,0
25.1.2021 15.00,0.125,0
25.1.2021 16.00,0.125,0
25.1.2021 17.00,0.125,0
25.1.2021 18.00,0.125,0
25.1.2021 19.00,0.125,0
25.1.2021 20.00,0.125,0
25.1.2021 21.00,0.125,0
25.1.2021 22.00,0.125,0
25.1.2021 23.00,0.125,0
26.1.2021 0.00,0.125,0
26.1.2021 1.00,0.138,0
26.1.2021 2.00,0.138,0
26.1.2021 3.00,0.138,0
26.1.2021 4.00,0.138,0
26.1.2021 5.00,0.138,0
26.1.2021 6.00,0.138,0
26.1.2021 7.00,0.138,0
26.1.2021 8.00,0.138,0
26.1.2021 9.00,0.138,0
26.1.2021 10.00,0.138,0
26.1.2021 11.00,0.138,0
26.1.2021 12.00,0.138,0
26.1.2021 13.00,0.138,0
26.1.2021 14.00,0.138,0
26.1.2021 15.00,0.138,0
26.1.2021 16.00,0.138,0
26.1.2021 17.00,0.138,0
26.1.2021 18.00,0.138,0
26.1.2021 19.00,0.138,0
26.1.2021 20.00,0.138,0
26.1.2021 21.00,0.138,0
26.1.2021 22.00,0.138,0
26.1.2021 23.00,0.138,0
27.1.2021 0.00,0.138,0
27.1.2021 1.00,0.125,0
27.1.2021 2.00,0.125,0
27.1.2021 3.00,0.125,0
27.1.2021 4.00,0.125,0
27.1.2021 5.00,0.125,0
27.1.2021 6.00,0.125,0
27.1.2021 7.00,0.125,0
27.1.2021 8.00,0.125,0
27.1.2021 9.00,0.125,0
27.1.2021 10.00,0.125,0
27.1.2021 11.00,0.125,0
27.1.2021 12.00,0.125,0
27.1.2021 13.00,0.125,0
27.1.2021 14.00,0.125,0
27.1.2021 15.00,0.125,0
27.1.2021 16.00,0.125,0
27.1.2021 17.00,0.125,0
27.1.2021 18.00,0.125,0
27.1.2021 19.00,0.125,0
27.1.2021 20.00,0.125,0
27.1.2021 21.00,0.125,0
27.1.2021 22.00,0.125,0
27.1.2021 23.00,0.125,0
28.1.2021 0.00,0.125,0
28.1.2021 1.00,0.146,0
28.1.2021 2.00,0.146,0
28.1.2021 3.00,0.146,0
28.1.2021 4.00,0.146,0
28.1.2021 5.00,0.146,0
28.1.2021 6.00,0.146,0
28.1.2021 7.00,0.146,0
28.1.2021 8.00,0.146,0
28.1.2021 9.00,0.146,0
28.1.2021 10.00,0.146,0
28.1.2021 11.00,0.146,0
28.1.2021 12.00,0.146,0
28.1.2021 13.00,0.146,0
28.1.2021 14.00,0.146,0
28.1.2021 15.00,0.146,0
28.1.2021 16.00,0.146,0
28.1.2021 17.00,0.146,0
28.1.2021 18.00,0.146,0
28.1.2021 19.00,0.146,0
28.1.2021 20.00,0.146,0
28.1.2021 21.00,0.146,0
28.1.2021 22.00,0.146,0
28.1.2021 23.00,0.146,0
29.1.2021 0.00,0.146,0
29.1.2021 1.00,0.165,0
29.1.2021 2.00,0.165,0
29.1.2021 3.00,0.165,0
29.1.2021 4.00,0.165,0
29.1.2021 5.00,0.165,0
29.1.2021 6.00,0.165,0
29.1.2021 7.00,0.165,0
29.1.2021 8.00,0.165,0
29.1.2021 9.00,0.165,0
29.1.2021 10.00,0.165,0
29.1.2021 11.00,0.165,0
29.1.2021 12.00,0.165,0
29.1.2021 13.00,0.165,0
29.1.2021 14.00,0.165,0
29.1.2021 15.00,0.165,0
29.1.2021 16.00,0.165,0
29.1.2021 17.00,0.165,0
29.1.2021 18.00,0.165,0
29.1.2021 19.00,0.165,0
29.1.2021 20.00,0.165,0
29.1.2021 21.00,0.116,0
29.1.2021 22.00,0.116,0
29.1.2021 23.00,0.116,0
30.1.2021 0.00,0.116,0
30.1.2021 1.00,0.116,0
30.1.2021 2.00,0.116,0
30.1.2021 3.00,0.116,0
30.1.2021 4.00,0.116,0
30.1.2021 5.00,0.116,0
30.1.2021 6.00,0.116,0
30.1.2021 7.00,0.116,0
30.1.2021 8.00,0.116,0
30.1.2021 9.00,0.116,0
30.1.2021 10.00,0.116,0
30.1.2021 11.00,0.116,0
30.1.2021 12.00,0.116,0
30.1.2021 13.00,0.116,0
30.1.2021 14.00,0.116,0
30.1.2021 15.00,0.116,0
30.1.2021 16.00,0.116,0
30.1.2021 17.00,0.116,0
30.1.2021 18.00,0.116,0
30.1.2021 19.00,0.116,0
30.1.2021 20.00,0.116,0
30.1.2021 21.00,0.116,0
30.1.2021 22.00,0.116,0
30.1.2021 23.00,0.116,0
31.1.2021 0.00,0.116,0
31.1.2021 1.00,0.116,0
31.1.2021 2.00,0.116,0
31.1.2021 3.00,0.116,0
31.1.2021 4.00,0.113,0
31.1.2021 5.00,0.113,0
31.1.2021 6.00,0.113,0
31.1.2021 7.00,0.113,0
31.1.2021 8.00,0.113,0
31.1.2021 9.00,0.113,0
31.1.2021 10.00,0.113,0
31.1.2021 11.00,0.113,0
31.1.2021 12.00,0.113,0
31.1.2021 13.00,0.113,0
31.1.2021 14.00,0.113,0
31.1.2021 15.00,0.113,0
31.1.2021 16.00,0.113,0
31.1.2021 17.00,0.113,0
31.1.2021 18.00,0.113,0
31.1.2021 19.00,0.113,0
31.1.2021 20.00,0.113,0
31.1.2021 21.00,0.113,0
31.1.2021 22.00,0.113,0
31.1.2021 23.00,0.113,0
1.2.2021 0.00,0.113,0
1.2.2021 1.00,0.113,0
1.2.2021 2.00,0.113,0
1.2.2021 3.00,0.113,0
1.2.2021 4.00,0.14,0
1.2.2021 5.00,0.14,0
1.2.2021 6.00,0.14,0
1.2.2021 7.00,0.14,0
1.2.2021 8.00,0.14,0
1.2.2021 9.00,0.14,0
1.2.2021 10.00,0.14,0
1.2.2021 11.00,0.14,0
1.2.2021 12.00,0.14,0
1.2.2021 13.00,0.14,0
1.2.2021 14.00,0.14,0
1.2.2021 15.00,0.14,0
1.2.2021 16.00,0.14,0
1.2.2021 17.00,0.14,0
1.2.2021 18.00,0.14,0
1.2.2021 19.00,0.14,0
1.2.2021 20.00,0.14,0
1.2.2021 21.00,0.14,0
1.2.2021 22.00,0.14,0
1.2.2021 23.00,0.14,0
2.2.2021 0.00,0.14,0
2.2.2021 1.00,0.14,0
2.2.2021 2.00,0.14,0
2.2.2021 3.00,0.14,0
2.2.2021 4.00,0.14,0
2.2.2021 5.00,0.14,0
2.2.2021 6.00,0.14,0
2.2.2021 7.00,0.14,0
2.2.2021 8.00,0.14,0
2.2.2021 9.00,0.14,0
2.2.2021 10.00,0.14,0
2.2.2021 11.00,0.14,0
2.2.2021 12.00,0.14,0
2.2.2021 13.00,0.14,0
2.2.2021 14.00,0.14,0
2.2.2021 15.00,0.14,0
2.2.2021 16.00,0.14,0
2.2.2021 17.00,0.14,0
2.2.2021 18.00,0.14,0
2.2.2021 19.00,0.14,0
2.2.2021 20.00,0.14,0
2.2.2021 21.00,0.14,0
2.2.2021 22.00,0.14,0
2.2.2021 23.00,0.14,0
3.2.2021 0.00,0.14,0
3.2.2021 1.00,0.14,0
3.2.2021 2.00,0.14,0
3.2.2021 3.00,0.14,0
3.2.2021 4.00,0.14,0
3.2.2021 5.00,0.14,0
3.2.2021 6.00,0.14,0
3.2.2021 7.00,0.14,0
3.2.2021 8.00,0.14,0
3.2.2021 9.00,0.14,0
3.2.2021 10.00,0.14,0
3.2.2021 11.00,0.14,0
3.2.2021 12.00,0.14,0
3.2.2021 13.00,0.14,0
3.2.2021 14.00,0.14,0
3.2.2021 15.00,0.14,0
3.2.2021 16.00,0.14,0
3.2.2021 17.00,0.14,0
3.2.2021 18.00,0.14,0
3.2.2021 19.00,0.14,0
3.2.2021 20.00,0.14,0
3.2.2021 21.00,0.14,0
3.2.2021 22.00,0.14,0
3.2.2021 23.00,0.158,0
4.2.2021 0.00,0.158,0
4.2.2021 1.00,0.158,0
4.2.2021 2.00,0.158,0
4.2.2021 3.00,0.158,0
4.2.2021 4.00,0.158,0
4.2.2021 5.00,0.158,0
4.2.2021 6.00,0.158,0
4.2.2021 7.00,0.158,0
4.2.2021 8.00,0.158,0
4.2.2021 9.00,0.158,0
4.2.2021 10.00,0.158,0
4.2.2021 11.00,0.158,0
4.2.2021 12.00,0.158,0
4.2.2021 13.00,0.158,0
4.2.2021 14.00,0.158,0
4.2.2021 15.00,0.158,0
4.2.2021 16.00,0.158,0
4.2.2021 17.00,0.158,0
4.2.2021 18.00,0.158,0
4.2.2021 19.00,0.158,0
4.2.2021 20.00,0.158,0
4.2.2021 21.00,0.158,0
4.2.2021 22.00,0.158,0
4.2.2021 23.00,0.158,0
5.2.2021 0.00,0.158,0
5.2.2021 1.00,0.171,0
5.2.2021 2.00,0.171,0
5.2.2021 3.00,0.171,0
5.2.2021 4.00,0.171,0
5.2.2021 5.00,0.171,0
5.2.2021 6.00,0.171,0
5.2.2021 7.00,0.171,0
5.2.2021 8.00,0.171,0
5.2.2021 9.00,0.171,0
5.2.2021 10.00,0.171,0
5.2.2021 11.00,0.171,0
5.2.2021 12.00,0.171,0
5.2.2021 13.00,0.171,0
5.2.2021 14.00,0.171,0
5.2.2021 15.00,0.171,0
5.2.2021 16.00,0.171,0
5.2.2021 17.00,0.171,0
5.2.2021 18.00,0.171,0
5.2.2021 19.00,0.171,0
5.2.2021 20.00,0.171,0
5.2.2021 21.00,0.171,0
5.2.2021 22.00,0.171,0
5.2.2021 23.00,0.171,0
6.2.2021 0.00,0.171,0
6.2.2021 1.00,0.146,0
6.2.2021 2.00,0.146,0
6.2.2021 3.00,0.146,0
6.2.2021 4.00,0.146,0
6.2.2021 5.00,0.146,0
6.2.2021 6.00,0.146,0
6.2.2021 7.00,0.146,0
6.2.2021 8.00,0.146,0
6.2.2021 9.00,0.146,0
6.2.2021 10.00,0.146,0
6.2.2021 11.00,0.146,0
6.2.2021 12.00,0.146,0
6.2.2021 13.00,0.146,0
6.2.2021 14.00,0.146,0
6.2.2021 15.00,0.146,0
6.2.2021 16.00,0.146,0
6.2.2021 17.00,0.146,0
6.2.2021 18.00,0.146,0
6.2.2021 19.00,0.146,0
6.2.2021 20.00,0.146,0
6.2.2021 21.00,0.146,0
6.2.2021 22.00,0.146,0
6.2.2021 23.00,0.146,0
7.2.2021 0.00,0.146,0
7.2.2021 1.00,0.142,0
7.2.2021 2.00,0.142,0
7.2.2021 3.00,0.142,0
7.2.2021 4.00,0.142,0
7.2.2021 5.00,0.142,0
7.2.2021 6.00,0.142,0
7.2.2021 7.00,0.142,0
7.2.2021 8.00,0.142,0
7.2.2021 9.00,0.142,0
7.2.2021 10.00,0.142,0
7.2.2021 11.00,0.142,0
7.2.2021 12.00,0.142,0
7.2.2021 13.00,0.142,0
7.2.2021 14.00,0.142,0
7.2.2021 15.00,0.142,0
7.2.2021 16.00,0.142,0
7.2.2021 17.00,0.142,0
7.2.2021 18.00,0.142,0
7.2.2021 19.00,0.142,0
7.2.2021 20.00,0.142,0
7.2.2021 21.00,0.142,0
7.2.2021 22.00,0.142,0
7.2.2021 23.00,0.142,0
8.2.2021 0.00,0.142,0
8.2.2021 1.00,0.165,0
8.2.2021 2.00,0.165,0
8.2.2021 3.00,0.165,0
8.2.2021 4.00,0.165,0
8.2.2021 5.00,0.165,0
8.2.2021 6.00,0.165,0
8.2.2021 7.00,0.165,0
8.2.2021 8.00,0.165,0
8.2.2021 9.00,0.165,0
8.2.2021 10.00,0.165,0
8.2.2021 11.00,0.165,0
8.2.2021 12.00,0.165,0
8.2.2021 13.00,0.165,0
8.2.2021 14.00,0.165,0
8.2.2021 15.00,0.165,0
8.2.2021 16.00,0.165,0
8.2.2021 17.00,0.165,0
8.2.2021 18.00,0.165,0
8.2.2021 19.00,0.165,0
8.2.2021 20.00,0.165,0
8.2.2021 21.00,0.165,0
8.2.2021 22.00,0.165,0
8.2.2021 23.00,0.165,0
9.2.2021 0.00,0.156,0
9.2.2021 1.00,0.156,0
9.2.2021 2.00,0.156,0
9.2.2021 3.00,0.156,0
9.2.2021 4.00,0.156,0
9.2.2021 5.00,0.156,0
9.2.2021 6.00,0.156,0
9.2.2021 7.00,0.156,0
9.2.2021 8.00,0.156,0
9.2.2021 9.00,0.156,0
9.2.2021 10.00,0.156,0
9.2.2021 11.00,0.156,0
9.2.2021 12.00,0.156,0
9.2.2021 13.00,0.156,0
9.2.2021 14.00,0.156,0
9.2.2021 15.00,0.156,0
9.2.2021 16.00,0.156,0
9.2.2021 17.00,0.156,0
9.2.2021 18.00,0.156,0
9.2.2021 19.00,0.156,0
9.2.2021 20.00,0.156,0
9.2.2021 21.00,0.156,0
9.2.2021 22.00,0.156,0
9.2.2021 23.00,0.156,0
10.2.2021 0.00,0.156,0
10.2.2021 1.00,0.171,0
10.2.2021 2.00,0.171,0
10.2.2021 3.00,0.171,0
10.2.2021 4.00,0.171,0
10.2.2021 5.00,0.171,0
10.2.2021 6.00,0.171,0
10.2.2021 7.00,0.171,0
10.2.2021 8.00,0.171,0
10.2.2021 9.00,0.171,0
10.2.2021 10.00,0.171,0
10.2.2021 11.00,0.171,0
10.2.2021 12.00,0.171,0
10.2.2021 13.00,0.171,0
10.2.2021 14.00,0.171,0
10.2.2021 15.00,0.171,0
10.2.2021 16.00,0.171,0
10.2.2021 17.00,0.171,0
10.2.2021 18.00,0.177,0
10.2.2021 19.00,0.177,0
10.2.2021 20.00,0.177,0
10.2.2021 21.00,0.177,0
10.2.2021 22.00,0.177,0
10.2.2021 23.00,0.177,0
11.2.2021 0.00,0.177,0
11.2.2021 1.00,0.177,0
11.2.2021 2.00,0.177,0
11.2.2021 3.00,0.177,0
11.2.2021 4.00,0.177,0
11.2.2021 5.00,0.177,0
11.2.2021 6.00,0.177,0
11.2.2021 7.00,0.177,0
11.2.2021 8.00,0.177,0
11.2.2021 9.00,0.177,0
11.2.2021 10.00,0.177,0
11.2.2021 11.00,0.177,0
11.2.2021 12.00,0.177,0
11.2.2021 13.00,0.177,0
11.2.2021 14.00,0.177,0
11.2.2021 15.00,0.177,0
11.2.2021 16.00,0.168,0
11.2.2021 17.00,0.168,0
11.2.2021 18.00,0.168,0
11.2.2021 19.00,0.168,0
11.2.2021 20.00,0.168,0
11.2.2021 21.00,0.168,0
11.2.2021 22.00,0.168,0
11.2.2021 23.00,0.168,0
12.2.2021 0.00,0.168,0
12.2.2021 1.00,0.168,0
12.2.2021 2.00,0.168,0
12.2.2021 3.00,0.168,0
12.2.2021 4.00,0.168,0
12.2.2021 5.00,0.168,0
12.2.2021 6.00,0.168,0
